0	0.1218324069331159
1	0.924377983148954
2	0.499793690212875
5	0.1486575787781063
6	0.4791489128980352
8	0.499793690212875
10	0.499793690212875
12	0.1218324069331159
14	0.499793690212875
15	0.7201173792147519
17	0.2632155874782527
18	0.499793690212875
20	0.2632155874782527
21	0.2632155874782527
22	0.5570497122542104
27	0.4791489128980352
30	0.6292516584055153
31	0.924377983148954
34	0.6292516584055153
35	0.4791489128980352
37	0.1218324069331159
38	0.499793690212875
39	0.6483137389856191
40	0.499793690212875
45	0.1218324069331159
46	0.1486575787781063
48	0.20379687312755393
49	0.499793690212875
50	0.1218324069331159
51	0.1218324069331159
52	0.924377983148954
54	0.6292516584055153
55	0.4791489128980352
60	0.20379687312755393
62	0.4791489128980352
64	0.6292516584055153
65	0.20379687312755393
66	0.7201173792147519
68	0.499793690212875
71	0.499793690212875
74	0.1218324069331159
75	0.1218324069331159
76	0.1218324069331159
77	0.1218324069331159
78	0.2632155874782527
79	0.499793690212875
81	0.1218324069331159
85	0.499793690212875
89	0.1218324069331159
90	0.1218324069331159
92	0.4791489128980352
96	0.6292516584055153
97	0.6292516584055153
100	0.499793690212875
101	0.1218324069331159
102	0.4791489128980352
103	0.1218324069331159
104	0.1218324069331159
105	0.1218324069331159
107	0.1218324069331159
108	0.1218324069331159
109	0.5570497122542104
113	0.499793690212875
116	0.1486575787781063
118	0.6292516584055153
122	0.3972680331420484
124	0.4791489128980352
127	0.1218324069331159
132	0.499793690212875
133	0.7201173792147519
140	0.6483137389856191
141	0.499793690212875
142	0.499793690212875
144	0.2632155874782527
145	0.2632155874782527
150	0.2632155874782527
154	0.1218324069331159
155	0.6292516584055153
156	0.5570497122542104
157	0.1218324069331159
158	0.1218324069331159
159	0.1218324069331159
161	0.7201173792147519
162	0.1218324069331159
165	0.1218324069331159
167	0.499793690212875
170	0.4791489128980352
171	0.1486575787781063
172	0.499793690212875
173	0.1218324069331159
175	0.1218324069331159
178	0.2632155874782527
179	0.1218324069331159
181	0.3972680331420484
185	0.4791489128980352
187	0.4791489128980352
188	0.1486575787781063
190	0.7201173792147519
193	0.2632155874782527
194	0.924377983148954
196	0.1486575787781063
198	0.5570497122542104
200	0.1218324069331159
202	0.1218324069331159
204	0.1218324069331159
205	0.499793690212875
206	0.1218324069331159
208	0.5570497122542104
210	0.1218324069331159
211	0.7201173792147519
214	0.1486575787781063
215	0.924377983148954
218	0.924377983148954
220	0.1218324069331159
222	0.1218324069331159
223	0.1218324069331159
229	0.499793690212875
230	0.8688596045847713
231	0.1218324069331159
233	0.499793690212875
235	0.499793690212875
236	0.2632155874782527
238	0.2632155874782527
239	0.2632155874782527
240	0.6483137389856191
241	0.5570497122542104
242	0.2632155874782527
243	0.1218324069331159
245	0.5365769006249969
247	0.7201173792147519
249	0.2632155874782527
250	0.1218324069331159
251	0.499793690212875
252	0.4791489128980352
253	0.1218324069331159
255	0.6483137389856191
258	0.924377983148954
261	0.1218324069331159
262	0.4791489128980352
263	0.4791489128980352
264	0.5570497122542104
266	0.1218324069331159
267	0.1218324069331159
268	0.8688596045847713
270	0.4791489128980352
271	0.1218324069331159
272	0.7201173792147519
278	0.1486575787781063
279	0.499793690212875
283	0.1218324069331159
285	0.20379687312755393
293	0.499793690212875
294	0.1218324069331159
298	0.4791489128980352
299	0.924377983148954
301	0.1486575787781063
302	0.1218324069331159
303	0.7640595160752819
304	0.1218324069331159
306	0.924377983148954
308	0.3972680331420484
309	0.924377983148954
310	0.924377983148954
311	0.924377983148954
312	0.7201173792147519
313	0.1218324069331159
315	0.499793690212875
316	0.7201173792147519
317	0.2632155874782527
318	0.8688596045847713
319	0.924377983148954
320	0.1218324069331159
327	0.7201173792147519
331	0.4791489128980352
333	0.1218324069331159
334	0.8688596045847713
337	0.924377983148954
338	0.1218324069331159
342	0.2632155874782527
344	0.2632155874782527
345	0.7201173792147519
346	0.7201173792147519
350	0.1218324069331159
351	0.4791489128980352
352	0.20379687312755393
354	0.20379687312755393
356	0.8688596045847713
358	0.5570497122542104
361	0.3972680331420484
362	0.6483137389856191
363	0.1218324069331159
364	0.1486575787781063
