0	0.15722210420825378
1	0.9186719447265446
2	0.5794912477185935
5	0.16653496414490787
6	0.3686128025290551
8	0.5883182761721107
10	0.7205155093709464
12	0.16451858932311408
14	0.6558923031229418
15	0.6317506799697183
17	0.28953592899473596
18	0.5462515611927634
20	0.2635653642799059
21	0.268845217894827
22	0.7126267666987385
27	0.33849840887215027
30	0.5652582381692374
31	0.9331058617401803
34	0.6426505922882112
35	0.44674875410747095
37	0.16083690359655875
38	0.6310963479178529
39	0.7440886008112567
40	0.48557129897018075
45	0.13004620979359913
46	0.16653496414490787
48	0.18568987426646072
49	0.6310963479178529
50	0.08446743350682986
51	0.16083690359655875
52	0.8935104444431814
54	0.40575755919415746
55	0.526293793042606
60	0.22153265003839995
62	0.4268034609002874
64	0.6289136521478131
65	0.19052810447682816
66	0.7760001565995849
68	0.37427785526420015
71	0.38062924910412366
74	0.1246252129168379
75	0.14677366618564816
76	0.13004620979359913
77	0.13004620979359913
78	0.4898635146778452
79	0.5529423973472519
81	0.13374410774893525
85	0.2670296572797906
89	0.15019104924606702
90	0.13374410774893525
92	0.42020430668325637
96	0.35999384008850116
97	0.6799880200788229
100	0.5662643627944741
101	0.13004620979359913
102	0.5951963668645679
103	0.12170623322189347
104	0.11061349638317923
105	0.1369067973671426
107	0.13004620979359913
108	0.107982216819299
109	0.6218626252243931
113	0.6184238425276598
116	0.06298387908719857
118	0.674077842804122
122	0.3687325881947659
124	0.37601635491267094
127	0.15019104924606702
132	0.4385770873418303
133	0.7760001565995849
140	0.6666221332830042
141	0.6055880747949499
142	0.5926049679681153
144	0.3616952517433972
145	0.362769790877296
150	0.18846814731764072
154	0.13004620979359913
155	0.4992211381081797
156	0.7070596975415301
157	0.1306434205010355
158	0.13004620979359913
159	0.048410778284526224
161	0.7201448922768233
162	0.14342091776095714
165	0.22023531705799793
167	0.48346717271230355
170	0.3257698059491495
171	0.11796050840353207
172	0.7365491807810773
173	0.16083690359655875
175	0.17664518965532927
178	0.29062088668378966
179	0.11330075014872039
181	0.3833502636312867
185	0.526293793042606
187	0.4268034609002874
188	0.13661025644807456
190	0.76159031459341
193	0.46732488522415333
194	0.9057028000073342
196	0.16653496414490787
198	0.6218626252243931
200	0.1369067973671426
202	0.11884633991794095
204	0.17208455326987668
205	0.7312707844632828
206	0.1246252129168379
208	0.7070596975415301
210	0.15019104924606702
211	0.7465562462504305
214	0.16653496414490787
215	0.9317346723487646
218	0.9299952496699323
220	0.17992353303289196
222	0.07849987415974115
223	0.13004620979359913
229	0.2885896037965433
230	0.8892635217965745
231	0.13374410774893525
233	0.4527535509554181
235	0.5516396778227748
236	0.219122633088551
238	0.35547847034193386
239	0.2741914598372896
240	0.6523953064363767
241	0.6218626252243931
242	0.2962247179738641
243	0.15722210420825378
245	0.5055718866951745
